Date,Target,VIX,S&P500__logdiff1,Nikkei225__logdiff1,TaiwanWeighted__logdiff1,USD_KRW__logdiff1,Dollar_Index__logdiff1
2023-05-30,1.0,17.95000076,0.012964680894972602,0.013233484539869167,0.0071052093442371955,-0.004744950717238794,-0.00038392265101894196
2023-05-31,0.0,17.45999908,1.6603316433716486e-05,-0.014153476901443085,-0.0026371730260699167,-0.0036302893399913216,0.001438932585665853
2023-06-01,0.0,17.94000053,-0.006127358327580268,0.008386449585350064,-0.004007700809339099,0.0014763802287198757,-0.007311963594210269
2023-06-02,1.0,15.64999962,0.009806215226811688,0.01200581010350632,0.011695638421766574,-0.006748714491529917,0.004432023950538877
2023-06-05,1.0,14.60000038,0.014429812235270845,0.02175143934172219,0.00044998376250759975,-0.005890002113124737,-0.00019225651753185247
2023-06-07,1.0,14.72999954,-0.002005591461497147,-0.009470955556521332,0.012370543678194679,-0.004561673497349261,0.0009610620703286443
2023-06-08,0.0,13.93999958,-0.0014681635681057514,-0.008574378962837415,-0.011218923639532363,0.007010479397793645,-0.00732747415680457
2023-06-09,1.0,13.64999962,0.006169571548626962,0.01952605145730324,0.009084567649091824,-0.009221970902436816,0.002126644653468901
2023-06-12,0.0,13.82999992,0.0011474009066816393,0.005218937535520496,0.004075959764627157,-0.00746417769998331,0.0006757054335286838
2023-06-13,1.0,15.01000023,0.009277975097594648,0.01786525080044754,0.015289464931292684,-0.0016412010859481185,-0.002802350086997585
2023-06-14,0.0,14.60999966,0.00690857076132545,0.014545225045610621,0.001250395310284702,-0.013290659805522687,-0.0031983957729249113
2023-06-15,0.0,13.88000011,0.0008190899514683991,-0.0005055718358804029,0.005602045182985904,0.005012577362585091,-0.008677472469205583
2023-06-16,1.0,14.5,0.012104580492902528,0.006566021728708904,-0.0026611877724054267,-0.0030973916208303365,0.0017610844478443965
2023-06-19,0.0,13.53999996,-0.0036783764675423214,-0.010008245859445708,-0.0008303339062702975,0.00491683999588588,0.0
2023-06-20,0.0,13.53999996,0.0,0.0005538785337630969,-0.005203248362057877,0.005414973570022852,0.002343271872006447
2023-06-21,0.0,13.88000011,-0.004746353877690623,0.005562117223277596,0.0010172491671198713,0.0033453294033156666,-0.004594125656369741
2023-06-22,1.0,13.19999981,-0.005259086474220354,-0.009283777908771995,0.0,0.0006521677811610616,0.0031301962505310144
2023-06-23,0.0,12.90999985,0.0037039305445745185,-0.014636629621630703,0.0,0.007600743413743949,0.004968611690484792
2023-06-26,1.0,13.43999958,-0.0076882881494348965,-0.0025268207793640585,-0.008356925738473464,0.007260598753733305,-0.002042892835747878
2023-06-27,0.0,14.25,-0.004496934384917495,-0.0049199211418802236,-0.0100945936441601,-0.0038386073807750165,-0.0019495522278472066
2023-06-28,0.0,13.73999977,0.011390733517615104,0.019950002140589618,0.0028223251635299818,-0.004662918643695058,0.004089643448077496
2023-06-29,0.0,13.43000031,-0.0003541393955508454,0.0012088961573617496,0.0003937619425560257,0.009525698708539032,0.004169631253151174
2023-06-30,1.0,13.53999996,0.004463568086345404,-0.0013580071638177316,-0.0015808288833341066,0.010683619014525192,-0.004169631253151174
2023-07-03,1.0,13.59000015,0.012194350396420361,0.016859351099876463,0.009921343634278657,-0.005889939225419916,0.0007770199456356153
2023-07-04,0.0,13.56999969,0.0011699931066520008,-0.009849113504159845,0.0033057947798997844,-0.007019234520430295,0.0
2023-07-05,0.0,13.56999969,0.0,-0.0025110492472286694,-0.004932568334499621,-0.008148858205995424,0.0036829349527760513
2023-07-06,0.0,14.18000031,-0.0019702582029133,-0.017113259380126422,-0.017402683719632606,0.005749530809533887,-0.001936715034805303
2023-07-07,0.0,15.43999958,-0.007954061070034157,-0.011804652548905281,-0.005861194536560532,0.004785266052784287,-0.008761754092762253
2023-07-10,0.0,14.82999992,-0.0028692129234428876,-0.006153476857180706,-0.0006849450089934095,-0.009092383376239077,-0.002937677428287877
2023-07-11,1.0,15.06999969,0.002402138646232288,0.0004298534178399649,0.014670714980741906,0.0016712511998351331,-0.002356385916842285
2023-07-12,1.0,14.84000015,0.006719584118162203,-0.008095156877088172,0.003728143053004729,-0.006198301504713122,-0.011965599376183356
2023-07-13,1.0,13.53999996,0.007383905095014853,0.014772683587066737,0.005841349532465401,-0.013101265834907672,-0.007489175603319076
2023-07-14,1.0,13.60999966,0.008434483031670936,-0.0008662260849696679,0.01294586893078531,-0.006193135979030373,0.0014023141299395192
2023-07-17,0.0,13.34000015,-0.0010249321553050805,0.0,0.0029220726782881457,0.0011912496795298821,-0.0007009494154335272
2023-07-18,0.0,13.47999954,0.003847969532857931,0.00316346482846086,-0.0061558140585855625,-0.0022811806407956325,0.0010011623682446569
2023-07-19,1.0,13.30000019,0.007092066852337098,0.012299928746033473,-0.00649137937943145,-0.00040310784398744914,0.0033962309928909917
2023-07-20,0.0,13.76000023,0.00235513496436468,-0.01240367978400414,0.002826682170608663,0.00011859543617287471,0.005965403568592542
2023-07-21,1.0,13.98999977,-0.006779827471826039,-0.005749539491537448,-0.00784850323834263,0.01046607578512937,0.00188167822614016
2023-07-24,1.0,13.60000038,0.0003240421110710656,0.012205006328096957,0.00017086270801769388,0.005655130895124927,0.002766514979480661
2023-07-25,1.0,13.90999985,0.004026038503512908,-0.0005637414577517319,0.00965646881103055,-0.0039903683202870965,0.0
2023-07-26,0.0,13.85999966,0.002810719527772676,-0.0004336571079530671,-0.002115153617376464,-0.005018337065463285,-0.004549049624595014
2023-07-27,1.0,13.18999958,-0.00015545099235936277,0.00679752523968169,0.004608116222492242,0.0008237972481124345,0.008684523321956128
2023-07-28,1.0,14.40999985,-0.006445393110293907,-0.004019164740066472,0.002959883439938693,0.006807209289997118,-0.0014749390600146128
2023-07-31,1.0,13.32999992,0.009829375763233728,0.012527972201956672,-0.008566081810474913,-0.0089897133638015,0.002358934611738306
2023-08-01,1.0,13.63000011,0.0014676355524851914,0.009133293021777789,0.003925662148860809,0.004344590141113436,0.004310375913713749
2023-08-02,0.0,13.93000031,-0.002668645423723248,-0.023235832370366083,-0.01871473487381259,0.008663927348604439,0.0028307227731172446
2023-08-03,0.0,16.09000015,-0.01393620047359967,-0.016909167401813363,0.0,0.004890813792020943,-0.0004874509011107975
2023-08-04,0.0,15.92000008,-0.002551225450133643,0.0010402376858138496,-0.002967081141168393,0.0007948460292990234,-0.005084135964636083
2023-08-07,0.0,17.10000038,-0.005314169471304808,0.0019181737274855948,0.009002528400614551,0.005116497197923842,0.0002940804651387907
2023-08-08,0.0,15.77000046,0.00898361890984134,0.0037977764291472482,-0.007022107982127324,0.003600395272599144,0.004692507344988606
2023-08-09,1.0,15.98999977,-0.004227204968477949,-0.005356304032602566,-0.00036333165191315686,0.006797752036339588,-0.0003902146244403326
2023-08-10,0.0,15.96000004,-0.0070636191297275275,0.008328085219892145,-0.014101754465743355,-0.002303933963940352,0.00029265597794125853
2023-08-11,0.0,15.85000038,0.00025068247911974595,0.0,-0.002012834420456855,0.003563829386763473,0.0031164780878603082
2023-08-14,0.0,14.84000015,-0.0010702648012550497,-0.012822658331835157,-0.012583309251541053,0.00851990414047954,0.0033976259662207298
2023-08-16,0.0,14.81999969,0.0057340048442178215,-0.009183986330144833,0.0032349863277332247,0.006843210759459595,0.0022263771776280805
2023-08-17,0.0,16.78000069,-0.01920222125190385,-0.0044427915004217056,0.004239907353783323,0.003422707515715828,0.00019340810213996917
2023-08-18,0.0,17.88999939,-0.007742811413502082,-0.005556426217859567,-0.008228553604704203,-0.0031687949983085772,-0.0005802640148022675
2023-08-21,1.0,17.29999924,-0.00014871780530079093,0.003646066310919238,1.1028361502241069e-05,6.727377954529601e-05,-0.0004837260044761038
2023-08-22,1.0,17.12999916,0.006855634952037448,0.009178857181490585,0.003419911293324418,0.00042550589707435194,0.0022233640621855955
2023-08-23,0.0,16.96999931,-0.0027813310818611825,0.004808404849644177,0.00843821928422095,-3.735794649895041e-05,-0.0019330858691199992
2023-08-24,1.0,15.97999954,0.010984330724102875,0.008614736465894168,0.01163321806765083,-0.008929803354178034,0.00598055981491985
2023-08-25,0.0,17.20000076,-0.013549353975715661,-0.020746047836007975,-0.017400003038254397,-0.0008740461598577554,0.000961245844472991
2023-08-28,1.0,15.68000031,0.0066955009816531685,0.017108879696584367,0.001678023149505492,-0.002271509504426561,-0.0001922187000982234
2023-08-29,1.0,15.07999992,0.006245078671645032,0.0017696637868507281,0.006904982022263084,-0.0005970602238241085,-0.004913015019718969
2023-08-30,1.0,14.44999981,0.014404068662109637,0.003298935086782251,0.005768456891429352,-0.0013238072136534385,-0.003773400899063084
2023-08-31,0.0,13.88000011,0.003825854097975423,0.00880272267179194,-0.005115421345646354,0.0014826091127986274,0.004449170563630034
2023-09-01,1.0,13.56999969,-0.0015982129882718965,0.002794410430469796,0.0006267940477329148,0.001216153200118697,0.005965525227384028
2023-09-04,1.0,13.09000015,0.0017975129247833621,0.006963051754464544,0.008658741498422273,-0.005435124893426568,0.0
2023-09-05,0.0,13.09000015,0.0,0.0029581116713615074,0.00011434519026920498,0.000371851075929186,0.005453251612735244
2023-09-06,0.0,14.01000023,-0.004202997952981846,0.0061637083443528695,-0.003188167768918504,0.01040137193577273,0.00047696858279433485
2023-09-07,0.0,14.44999981,-0.006996014568606768,-0.0075474760821254705,-0.007136071100189767,0.001298204841878814,0.0019054598154246705
2023-09-08,0.0,14.39999962,-0.0032164329475747877,-0.01171508780739039,-0.002598036825068206,0.00041991618472803083,0.00028549798786148273
2023-09-11,1.0,13.84000015,0.0014256059149424516,-0.004274487514246417,-0.00866862621499287,0.0009739681863818461,-0.0049603899279819785
2023-09-12,0.0,13.80000019,0.006700951596190663,0.009460272290279903,0.008469005296538157,-0.01120595335713137,0.0013379149625976083
2023-09-13,0.0,14.22999954,-0.005712169113971655,-0.0021334301474134065,0.0005307819045761164,0.002767995531732126,0.0005728232086319451
2023-09-14,1.0,13.47999954,0.001240862103639273,0.014014185639226184,0.013540612640987604,0.004273044750455313,0.006090104455296341
2023-09-15,1.0,12.81999969,0.00839458570090379,0.01094409006236674,0.006721903581526689,-0.0020399964312591834,-0.0008542115884848656
2023-09-18,0.0,13.78999996,-0.012234145967950028,0.0,-0.013247383073249352,0.0010242856780342535,-0.001140060943717991
2023-09-19,0.0,14.0,0.0007210277082450034,-0.008700827429001023,-0.0037150626985056334,0.000932996789835272,0.0
2023-09-20,1.0,14.10999966,-0.0021533273967691002,-0.006603934442846793,-0.00612404884686768,-0.0008502063744790789,-0.0003802357897679798
2023-09-21,0.0,15.14000034,-0.009439204206957541,-0.013804724376052846,-0.013276947180331788,0.002863679631719407,0.001900028083625216
2023-09-22,0.0,17.54000092,-0.016536918247501475,-0.005190413804680105,0.0017029747200627554,0.006605630855951894,0.0020859133143673603
2023-09-25,0.0,17.20000076,-0.0022982373087216956,0.008488207435128459,0.006570804485644288,-0.004865796896265984,0.003970117667913442
2023-09-26,0.0,16.89999962,0.004014994016106499,-0.011187925001017618,-0.010765108913656007,0.002835588180574611,0.0021674926858796795
2023-09-27,1.0,18.94000053,-0.014844165425165201,0.001757684466742404,0.002104560208767481,0.011366327910441676,0.004133352964972303
2023-10-04,0.0,18.21999931,0.00022928789658571702,-0.0586831394531,-0.0022698736005697384,0.004032465136461383,0.0012180157893926236
2023-10-05,0.0,18.57999992,-0.00252036644248399,0.017807567119740852,0.011008770922382283,-0.00594747654826655,-0.00441047296088648
2023-10-06,1.0,18.48999977,-0.0013048812423992473,-0.002599950615888247,0.0040668823758913675,-0.0037816573375684115,-0.002731092683236902
2023-10-10,0.0,17.45000076,0.011745642189364247,0.02396815434014421,0.0,0.0006163916919890156,-0.0019823397941456378
2023-10-11,1.0,17.03000069,0.011478544133328938,0.0059664562609018645,0.009126133112989265,-0.0037191631205351072,-9.451547305960872e-05
2023-10-12,1.0,16.09000015,0.0042838195147432145,0.017325910828649427,0.009187546751576292,-0.0027088089739608634,0.007062508776830789
2023-10-13,0.0,16.69000053,-0.0062660249339199225,-0.005513611776885696,-0.0025791034535220803,0.007503910808519976,0.0007504155642434895
2023-10-16,0.0,19.31999969,-0.005031495631662608,-0.020538767446538486,-0.007796110581102411,0.002762530499950344,-0.003851793020499983
2023-10-17,1.0,17.20999908,0.01053864238156521,0.011970750163294852,-0.000582040011641638,-0.0031927489741230275,9.414184296918648e-05
2023-10-18,1.0,17.87999916,-9.824999377272547e-05,6.120044646706901e-05,-0.012189965086342625,0.0038729882717696285,0.003007235613287307
2023-10-19,0.0,19.21999931,-0.013490408100022222,-0.019272794824484407,0.0007186988294645147,0.001159771119700892,-0.003007235613287307
2023-10-20,0.0,21.39999962,-0.008519032407729554,-0.005463718127943551,-0.0007302225887819702,0.0012320550003606101,-0.0008473829275228439
2023-10-23,0.0,21.70999908,-0.012665149255338903,-0.008346118088782717,-0.011584607748590159,-0.005093218088553009,-0.005857388371909522
2023-10-24,1.0,20.37000084,-0.0016869920210726974,0.0020237489035430656,0.003587068405744631,-0.0111038748398542,0.006892956885531376
2023-10-25,0.0,18.96999931,0.007239523585948149,0.006660148229508778,0.0030077715431051644,0.006870676262719755,0.002443630968048005
2023-10-26,0.0,20.19000053,-0.014443434596778104,-0.02159845621877743,-0.017584560287929207,0.0067054894384579455,0.0006568733017759953
2023-10-27,1.0,20.68000031,-0.011903081430844509,0.012660931959926458,0.0037797770685781273,-0.0017314622661395163,-0.00037531339089280635
2023-10-30,1.0,21.27000046,-0.00481183851085909,-0.009555428775918529,0.0009335401878569627,0.003607393963326544,-0.004137629557122935
2023-10-31,0.0,19.75,0.011938474293327062,0.005259911023724584,-0.00923215131836308,-0.0052898815093405105,0.005075685149690479
2023-11-01,1.0,18.13999939,0.006454084948700256,0.023785778226287135,0.002327731319732962,0.0015492292603136448,0.0020604446642353835
2023-11-02,1.0,16.87000084,0.010451194849311563,0.010959410895793553,0.02209949831814839,-0.0017198432704734756,-0.007136129813925862
2023-11-03,1.0,15.65999985,0.01868293896426465,0.0,0.00672863909448651,-0.010561206710708149,-0.010419778877507113
2023-11-06,1.0,14.90999985,0.009349883638099854,0.023465628213708456,0.008547806561116644,-0.01956518375039895,0.0019026318724106872
2023-11-07,0.0,14.89000034,0.0017514575593757797,-0.01343997265847996,0.00213532873593536,-0.008238194120288256,0.0030366287977567907
2023-11-08,0.0,14.81000042,0.0028360935519007313,-0.0032694820490561938,0.0033435817043265814,0.005719490006168115,0.0004735982721308929
2023-11-09,1.0,14.44999981,0.0010044109539446566,0.014811524810305343,0.00028789588906441566,0.0027327968412604875,0.003026077013674744
2023-11-10,0.0,15.28999996,-0.008116690584346387,-0.0024028862665144146,-0.0037680950723899542,0.005397719939235657,-0.0004722396931953199
2023-11-13,0.0,14.17000008,0.015495759106768148,0.0005218468314946989,0.009344339315831007,0.0033551045132913515,-0.0018910453435525554
2023-11-14,1.0,14.76000023,-0.0008361882856000591,0.0033951793057571678,0.004528040916847331,-0.0004169106793643351,-0.014778388504354645
2023-11-15,1.0,14.15999985,0.01889537033422961,0.024882706579553826,0.012517217350954013,-0.011306413915052715,0.002685841422732871
2023-11-16,1.0,14.18000031,0.0015957383189970642,-0.002846826262615565,0.00247233016282955,-0.0018264883807104226,-0.00019157597106733704
2023-11-17,0.0,14.31999969,0.0011897192718937077,0.004798994355383002,0.0021971729828855757,-0.0072543955811053,-0.005283676191996101
2023-11-20,1.0,13.80000019,0.0012812281242009504,-0.0058879805629636905,8.840823026901035e-05,0.0015849161893095598,-0.003376900295043228
2023-11-21,1.0,13.40999985,0.0073631037311852054,-0.0010155684766672834,0.011911511038851685,-0.0049174210494893345,0.0011590371378531472
2023-11-22,1.0,13.35000038,-0.0020229760625074533,0.0029245162202808928,-0.006130095258049195,0.0054502578230355425,0.003180590689050966
2023-11-23,1.0,12.85000038,0.004052905142682306,0.0,-0.0009079079370408749,0.002775734847015876,0.0
2023-11-24,0.0,12.85000038,0.0,0.005179199357019826,-0.0004124033394710125,0.0010696661237314942,-0.005016378460228843
2023-11-27,0.0,12.46000004,0.0005966957056262601,-0.005303452901657124,-0.008714692647478373,-0.008023313292206069,-0.001936153572396293
2023-11-28,1.0,12.68999958,-0.0019560693236595483,-0.0011750992518972936,0.011823684328863493,0.009829104612515849,-0.004369969632358028
2023-11-29,0.0,12.68999958,0.0009796385417253362,-0.002612691139580292,0.0016887944766814655,-0.011582872495147,0.00019459517705211482
2023-11-30,1.0,12.97999954,-0.0009466967043181285,0.004959644005436914,0.003636845415137202,0.0006444033124157755,0.007078164152027
2023-12-01,0.0,12.92000008,0.0037769313608784216,-0.001655117895747793,0.0002580852441553816,0.006421673690740093,-0.002224727945516314
2023-12-04,1.0,12.63000011,0.005856558926240041,-0.0060076339000865175,-0.0009678269388029292,0.0019491941563396509,0.003576465144731422
2023-12-05,0.0,13.07999992,-0.005423188138825807,-0.013800228105774082,-0.005379700524160924,0.006605425674133691,0.003948232728372858
2023-12-06,1.0,12.85000038,-0.0005690315118478395,0.020238103553417375,0.0018859692616324253,0.004249975614195378,0.0009605994762740266
2023-12-07,0.0,12.97000027,-0.003913851937886292,-0.017724523353203736,-0.004733365985590154,0.0002664362519748664,-0.005874161943236977
2023-12-08,1.0,13.06000042,0.007936610684387446,-0.016894112976389764,0.006072823581076747,-0.0007309867577065532,0.0045290483893589695
2023-12-11,1.0,12.35000038,0.004087134051262709,0.014867982833102644,0.0019739839881314225,0.00285250469842957,0.0008648926562937476
2023-12-12,1.0,12.63000011,0.0039168135006182325,0.0015814140462389048,0.0018521354994245343,-0.0021976222906303633,-0.0022118179779502256
2023-12-13,0.0,12.06999969,0.0045888128162836495,0.0025133744775835964,0.001048056240501083,-0.002652667947794285,-0.009674061844093806
2023-12-14,1.0,12.18999958,0.013558345295425767,-0.007318796268988237,0.01048808003094237,-0.013934860172593488,-0.008885510708733335
2023-12-15,1.0,12.47999954,0.0026435651982570363,0.008660262257786044,0.0011752922700640767,-6.963501190604404e-05,0.0057699440666221236
2023-12-18,1.0,12.27999973,-7.625255274668064e-05,-0.006437625117719392,-0.001236477697496241,-0.012031085054815982,-0.00039013946642985076
2023-12-19,1.0,12.56000042,0.004518122435181127,0.013956623232891374,-0.004285079632657229,0.020517183023390118,-0.003322300295479863
2023-12-20,1.0,12.52999973,0.005849267325801932,0.013649917110084786,0.003331188835218768,-0.0039759069196012575,0.002346325230993429
2023-12-21,0.0,13.67000008,-0.01479314785282071,-0.016028521222493097,-0.0051996562426346316,-0.0006012394509697927,-0.005581482298979701
2023-12-22,0.0,13.64999962,0.010248769234108224,0.0008620792903553109,0.003010251075837189,-0.004071577825485839,-0.0013756453449449424
2023-12-26,1.0,13.02999973,0.0016586821921951156,0.004115868344465312,0.008775547126807837,0.0022193924657836206,-0.0022640724555582636
2023-12-27,1.0,12.98999977,0.004222761007543596,0.011207850659998186,0.007842737292573787,-0.0005098798642428903,-0.004741718872819156
2023-12-28,1.0,12.43000031,0.0014294355902819689,-0.0042134956572841276,0.001054086962518852,0.0006489531436537632,0.0023737079532137884
2024-01-02,1.0,12.47000027,0.0003701062083329987,-0.0022520886816970176,-0.003165709273634576,-0.0009426813485671204,0.009536458239381318
2024-01-03,0.0,13.19999981,-0.008507137934676834,0.0,-0.01662979251081964,0.010826010958861154,0.0025408222902179034
2024-01-04,0.0,14.03999996,-0.008048618214495207,-0.005269715139897713,-0.0005502959919727601,0.0014596292314905668,-0.00039048126742891043
2024-01-05,0.0,14.13000011,-0.0034342717030089176,0.002674024527888008,-0.0017399954096024572,0.0013125643723634894,-9.758824308203629e-05
2024-01-08,0.0,13.35000038,0.0018240215129434745,0.0,0.0030502607612614696,0.0014327233998185918,-0.0019548886810456523
2024-01-09,0.0,13.07999992,0.014015945503068394,0.011491170642411674,-0.0021174538376449448,-0.001013326897435718,0.003515977858904229
2024-01-10,0.0,12.76000023,-0.0014789938391981394,0.019897733524324224,-0.0039918414376831635,0.006072385352290155,-0.002049472241234973
2024-01-11,0.0,12.68999958,0.005649980585166858,0.017503017542399135,0.004552266359796775,-0.0017366611496623108,-0.0006840918858230793
2024-01-12,0.0,12.43999958,-0.0006712808500797252,0.014930834614588662,-0.0018535056151112173,-0.004190940513759678,0.0010748019864150749
2024-01-15,1.0,12.69999981,0.0007506938053527534,0.009084692688665186,0.0019389948428649717,0.0006552674006119474,0.0
2024-01-16,0.0,12.69999981,0.0,-0.00790288067441125,-0.011460717496287742,0.005211657619487831,0.009331318585400261
2024-01-17,0.0,13.84000015,-0.003738319124581224,-0.003978508697032979,-0.010726690882194134,0.013607041928182184,0.0008703283861386524
2024-01-18,1.0,14.78999996,-0.005632731159566973,-0.00032640203123790457,0.0038383768944143526,0.004668452378992605,0.0008696459406642987
2024-01-19,1.0,14.13000011,0.008766720628083036,0.013918789381532903,0.025996276687751063,-0.004765636027766362,-0.002417445434175214
2024-01-22,0.0,13.30000019,0.012238308401460785,0.016099587267259352,0.0075263906144709125,-0.0033323052984428614,0.0003871929143066666
2024-01-23,1.0,13.18999958,0.002191921148391174,-0.0008041909198155395,0.0033337519050533615,0.0041393267069986805,0.0028026197972081945
2024-01-24,0.0,12.55000019,0.0029171153663281046,-0.008003167010516066,6.93832409961459e-05,-0.001465106847772013,-0.0036740329339286504
2024-01-25,1.0,13.14000034,0.0008115989697419224,0.0002756796451368615,0.007067729544894874,-0.005167515454433058,0.003191355194736012
2024-01-26,1.0,13.44999981,0.005246578019708181,-0.013485828320717985,-0.0004216853289786826,0.004606308332782305,-0.0009659824897720881
2024-01-29,1.0,13.26000023,-0.0006519976723975418,0.00768682363192319,0.006900358682909058,0.0005462314716071504,0.0013521288401836529
2024-01-30,0.0,13.60000038,0.00752836551768965,0.0010796632494223246,-0.004702082275541031,-0.002659244209183065,-0.0020288794735083826
2024-01-31,0.0,13.31000042,-0.0006008304096418726,0.00610489012194293,-0.00807651295041012,-0.0049551885595091605,-0.0012580918211915204
2024-02-01,1.0,14.35000038,-0.0162368518434004,-0.0076143372014705335,0.004381152249736786,0.005480154078413513,-0.0021325473409552487
2024-02-02,1.0,13.88000011,0.012416286102185481,0.004061517154170247,0.005097169380835709,-0.003725384559817968,0.008407017622375612
2024-02-05,0.0,13.85000038,0.01062777074871768,0.005409880359568575,0.0019991499079896613,0.006585012790498723,0.005087103281974592
2024-02-06,0.0,13.67000008,-0.003191424570374579,-0.0053368527541834965,0.0,-0.003249549872068158,-0.0025882831266255124
2024-02-07,1.0,13.06000042,0.002307745754942303,-0.0011272262387453935,0.0,-0.004962062272555912,-0.0013447259657066724
2024-02-08,1.0,12.82999992,0.008207682769954872,0.020371401786022147,0.0,0.0006253412369723321,0.001056732878315536
2024-02-13,1.0,12.78999996,0.00057042040873867,0.02942155157789017,0.0,0.0006626244551117821,0.007747134511798315
2024-02-14,0.0,15.85000038,-0.008992096358444002,-0.006889356660506607,0.0,0.009208535353575797,-0.0022891835603102706
2024-02-15,0.0,14.38000011,0.00953416824148512,0.01198573638695244,0.029860162753173825,-0.011092129807636297,-0.004018741332091125
2024-02-16,1.0,14.01000023,0.005804372618339215,0.008592814251478842,-0.0020036777894532065,0.0012511280233873379,-0.00019181417086144847
2024-02-19,1.0,14.23999977,-0.004815043526466667,-0.0004381468887757478,0.0015332141161916724,0.002948154250044688,0.0
2024-02-20,0.0,14.23999977,0.0,-0.002779228336345696,0.00627777624633552,0.0013208729023048704,-0.0019197260591825582
2024-02-21,0.0,15.42000008,-0.006023426346747129,-0.002647915443709792,-0.0041063748180629744,0.0003074766944184404,-0.0006727829432309207
2024-02-22,1.0,15.34000015,0.0012634014824630668,0.021627276473248358,0.009404440732756925,-0.0006600153254652241,-0.0004808674392933199
2024-02-23,1.0,14.53999996,0.02090288857296052,0.0,0.0019294256500757,-0.004285619494786452,-0.0001923684455737984
2024-02-26,0.0,13.75,0.0003478871186270993,0.003447651288714937,0.003111293377866531,0.002130053420088096,-0.0010588690191477568
2024-02-27,0.0,13.73999977,-0.0037939393368997543,0.00014804003800428234,-0.0049542177519583674,0.0012923758007117314,0.0
2024-02-28,1.0,13.43000031,0.0017048956126188841,-0.000802785590575894,0.0,5.261328078631777e-05,0.0014436420027728047
2024-02-29,0.0,13.84000015,-0.0016595312902207837,-0.0010676940084284325,0.00594162855163205,0.0011931442740031883,0.0017296083283664387
2024-03-04,1.0,13.39999962,0.005215470473810768,0.023792583478297047,0.017691740269089706,-0.001861652445880324,-0.0031732503311392435
2024-03-05,0.0,13.48999977,0.00678196170554024,-0.0002892909701390778,0.0042183916526568055,-0.001473835554468117,-0.00028896305447911885
2024-03-06,0.0,14.46000004,-0.010245406282697544,-0.00017078926999403166,0.005787612297037725,0.0033730227320303285,-0.004151189896756335
2024-03-07,1.0,14.5,0.005127932994147599,-0.012349848157477084,0.009903403714819348,-0.004766060735321709,-0.005334926990518518
2024-03-08,1.0,14.43999958,0.010251402156988831,0.002276029275112279,0.004650640486453028,-0.004463232046608034,-0.0007783791104625237
2024-03-11,0.0,14.73999977,-0.006549923016805792,-0.022124439271205887,-0.0029986421035559374,-0.00394369751746293,0.0012645767904810867
2024-03-12,1.0,15.22000027,-0.0011228682681156954,-0.0005920420693943385,0.009509037372202656,-0.00414232424595351,0.0008744731569549913
2024-03-13,1.0,13.84000015,0.011139512756619396,-0.00262068570157048,0.0007006987103110873,0.00046533724151132105,-0.0016524737660663646
2024-03-14,1.0,13.75,-0.0019263840140464339,0.002874978697104069,0.0004720839186234116,0.0019049075817250127,0.005529965058699737
