Variable1,Variable2,Correlation,AbsCorrelation,Flag
Volatility_20__logdiff1,Nikkei225__logdiff1,-0.14236448573646407,0.14236448573646407,Normal
Net_Purchase_Foreigner,KR_Interest_Rate_3Y__diff1,-0.1419637045539863,0.1419637045539863,Normal
Volatility_20__logdiff1,MACD__diff1,-0.1388872871585574,0.1388872871585574,Normal
ATR_14__logdiff1,TaiwanWeighted__logdiff1,-0.1370834122380359,0.1370834122380359,Normal
US_Interest_Rate_3Y__diff1,KR_Interest_Rate_10Y__diff1,0.13606865209265365,0.13606865209265365,Normal
ATR_14__logdiff1,Nikkei225__logdiff1,-0.1353394784796205,0.1353394784796205,Normal
RSI_14,Volatility_20__logdiff1,-0.1287840653101138,0.1287840653101138,Normal
Net_Purchase_Foreigner,KR_Interest_Rate_10Y__diff1,-0.12817339928899177,0.12817339928899177,Normal
KR_Interest_Rate_10Y__diff1,S&P500__logdiff1,-0.12730919088845277,0.12730919088845277,Normal
US_Interest_Rate_3Y__diff1,KR_Interest_Rate_3Y__diff1,0.1272028488182677,0.1272028488182677,Normal
US_Interest_Rate_10Y__diff1,KR_Spread_10Y_3Y__diff1,0.12610735945862864,0.12610735945862864,Normal
Nikkei225__logdiff1,USD_KRW__logdiff1,-0.12610192059123676,0.12610192059123676,Normal
ATR_14__logdiff1,MACD__diff1,-0.12596050579626658,0.12596050579626658,Normal
MACD__diff1,KR_Interest_Rate_3Y__diff1,-0.12592930627860446,0.12592930627860446,Normal
KR_Interest_Rate_10Y__diff1,TaiwanWeighted__logdiff1,-0.1250720124840969,0.1250720124840969,Normal
KR_Interest_Rate_10Y__diff1,US_Spread_10Y_3Y__diff1,0.1231331654455256,0.1231331654455256,Normal
Volatility_20__logdiff1,Transaction_Value__logdiff1,0.12243006240214149,0.12243006240214149,Normal
RSI_14,ATR_14__logdiff1,-0.1222644261903864,0.1222644261903864,Normal
US_Spread_10Y_3Y__diff1,KR_Spread_10Y_3Y__diff1,0.1209705445638353,0.1209705445638353,Normal
Net_Purchase_Financial_Investment,Volume,0.1207201737907578,0.1207201737907578,Normal
Net_Purchase_Investment_Trust,Volume,-0.11897367759772297,0.11897367759772297,Normal
Net_Purchase_Investment_Trust,S&P500__logdiff1,0.1189103837490904,0.1189103837490904,Normal
ATR_14__logdiff1,VIX,0.11689284867793973,0.11689284867793973,Normal
Log_Return,Volatility_20__logdiff1,-0.11533277058463791,0.11533277058463791,Normal
Volatility_20__logdiff1,S&P500__logdiff1,-0.11315779221866666,0.11315779221866666,Normal
Transaction_Value__logdiff1,S&P500__logdiff1,0.11216265301920407,0.11216265301920407,Normal
KR_Spread_10Y_3Y__diff1,Nikkei225__logdiff1,-0.11078907726389207,0.11078907726389207,Normal
Net_Purchase_Investment_Trust,KR_Interest_Rate_3Y__diff1,-0.10952454969738686,0.10952454969738686,Normal
ATR_14__logdiff1,S&P500__logdiff1,-0.1084932225171594,0.1084932225171594,Normal
Volatility_20__logdiff1,TaiwanWeighted__logdiff1,-0.10792658602672864,0.10792658602672864,Normal
ATR_14__logdiff1,Volume_ROC,0.10770756602286981,0.10770756602286981,Normal
Net_Purchase_Foreigner,Transaction_Value__logdiff1,0.10642276987382034,0.10642276987382034,Normal
Net_Purchase_Investment_Trust,KR_Interest_Rate_10Y__diff1,-0.10585885299290197,0.10585885299290197,Normal
KR_Interest_Rate_3Y__diff1,TaiwanWeighted__logdiff1,-0.10451400313710334,0.10451400313710334,Normal
S&P500__logdiff1,Dollar_Index__logdiff1,-0.10451120901638657,0.10451120901638657,Normal
KR_Spread_10Y_3Y__diff1,S&P500__logdiff1,-0.10409794354127883,0.10409794354127883,Normal
Net_Purchase_Financial_Investment,Transaction_Value__logdiff1,0.10393023531815455,0.10393023531815455,Normal
MACD__diff1,Net_Purchase_Investment_Trust,-0.10317556001028153,0.10317556001028153,Normal
USD_KRW__logdiff1,Dollar_Index__logdiff1,0.10197764016666212,0.10197764016666212,Normal
MACD__diff1,KR_Interest_Rate_10Y__diff1,-0.09953242599334997,0.09953242599334997,Normal
Volatility_20__logdiff1,Volume,0.09831601009055078,0.09831601009055078,Normal
Net_Purchase_Financial_Investment,US_Spread_10Y_3Y__diff1,-0.09724713167421682,0.09724713167421682,Normal
Transaction_Value__logdiff1,USD_KRW__logdiff1,-0.09686372823041822,0.09686372823041822,Normal
Net_Purchase_Pension_Fund,TaiwanWeighted__logdiff1,-0.09503513174706359,0.09503513174706359,Normal
KR_Interest_Rate_3Y__diff1,S&P500__logdiff1,-0.0938837870104827,0.0938837870104827,Normal
MACD__diff1,Transaction_Value__logdiff1,0.09327099899655783,0.09327099899655783,Normal
Volatility_20__logdiff1,VIX,0.09209232641227096,0.09209232641227096,Normal
Volatility_20__logdiff1,Net_Purchase_Pension_Fund,0.09140989938509804,0.09140989938509804,Normal
Net_Purchase_Investment_Trust,VIX,0.08933154916640701,0.08933154916640701,Normal
KR_Interest_Rate_10Y__diff1,Nikkei225__logdiff1,-0.08594468592282346,0.08594468592282346,Normal
US_Interest_Rate_10Y__diff1,USD_KRW__logdiff1,0.08582708726708577,0.08582708726708577,Normal
US_Interest_Rate_10Y__diff1,US_Spread_10Y_3Y__diff1,0.08373458235354006,0.08373458235354006,Normal
Net_Purchase_Pension_Fund,S&P500__logdiff1,-0.08191332739501558,0.08191332739501558,Normal
ATR_14__logdiff1,Net_Purchase_Foreigner,-0.0816400988992577,0.0816400988992577,Normal
KR_Interest_Rate_3Y__diff1,US_Spread_10Y_3Y__diff1,0.08115665325405716,0.08115665325405716,Normal
Net_Purchase_Pension_Fund,Net_Purchase_Financial_Investment,-0.08069082718791316,0.08069082718791316,Normal
MACD__diff1,Net_Purchase_Pension_Fund,-0.07902034756011073,0.07902034756011073,Normal
US_Interest_Rate_3Y__diff1,USD_KRW__logdiff1,0.07799912210276846,0.07799912210276846,Normal
RSI_14,Volume,0.07680075284920171,0.07680075284920171,Normal
KR_Spread_10Y_3Y__diff1,TaiwanWeighted__logdiff1,-0.07644541613209815,0.07644541613209815,Normal
Log_Return,US_Interest_Rate_3Y__diff1,0.07613363230872007,0.07613363230872007,Normal
Transaction_Value__logdiff1,KR_Interest_Rate_3Y__diff1,-0.07586454759902996,0.07586454759902996,Normal
Transaction_Value__logdiff1,Dollar_Index__logdiff1,0.07031185175182687,0.07031185175182687,Normal
RSI_14,US_Spread_10Y_3Y__diff1,-0.06844119523625897,0.06844119523625897,Normal
Net_Purchase_Pension_Fund,Nikkei225__logdiff1,-0.06825622735130528,0.06825622735130528,Normal
RSI_14,Net_Purchase_Foreigner,0.06750470881270491,0.06750470881270491,Normal
Volume_ROC,TaiwanWeighted__logdiff1,-0.06732925082669787,0.06732925082669787,Normal
Volatility_20__logdiff1,Net_Purchase_Financial_Investment,-0.06539136942757194,0.06539136942757194,Normal
US_Interest_Rate_3Y__diff1,Nikkei225__logdiff1,0.06378486385212613,0.06378486385212613,Normal
Net_Purchase_Pension_Fund,KR_Interest_Rate_3Y__diff1,-0.06355075088240002,0.06355075088240002,Normal
Log_Return,US_Spread_10Y_3Y__diff1,-0.06347149162328578,0.06347149162328578,Normal
Volume,US_Interest_Rate_3Y__diff1,0.06290019634779856,0.06290019634779856,Normal
US_Interest_Rate_10Y__diff1,S&P500__logdiff1,-0.06266059951255175,0.06266059951255175,Normal
RSI_14,KR_Interest_Rate_3Y__diff1,0.06232497917641413,0.06232497917641413,Normal
Volume,US_Interest_Rate_10Y__diff1,0.06071117074221921,0.06071117074221921,Normal
Log_Return,ATR_14__logdiff1,-0.060273793286973604,0.060273793286973604,Normal
Net_Purchase_Pension_Fund,KR_Interest_Rate_10Y__diff1,-0.06003024016816344,0.06003024016816344,Normal
Log_Return,VIX,-0.05974639781947956,0.05974639781947956,Normal
US_Interest_Rate_10Y__diff1,VIX,0.05874203822793238,0.05874203822793238,Normal
Volatility_20__logdiff1,KR_Spread_10Y_3Y__diff1,0.058334494689460184,0.058334494689460184,Normal
Net_Purchase_Investment_Trust,USD_KRW__logdiff1,-0.058283164193940466,0.058283164193940466,Normal
US_Interest_Rate_10Y__diff1,Nikkei225__logdiff1,0.05661305131660007,0.05661305131660007,Normal
Volume_ROC,Net_Purchase_Foreigner,0.056293114230108784,0.056293114230108784,Normal
MACD__diff1,US_Spread_10Y_3Y__diff1,-0.05619418191653643,0.05619418191653643,Normal
Net_Purchase_Foreigner,US_Spread_10Y_3Y__diff1,-0.055700633593805345,0.055700633593805345,Normal
US_Interest_Rate_3Y__diff1,KR_Spread_10Y_3Y__diff1,0.05477877261013059,0.05477877261013059,Normal
Log_Return,Volume_ROC,-0.054732518811056535,0.054732518811056535,Normal
Transaction_Value__logdiff1,KR_Interest_Rate_10Y__diff1,-0.0544819380617124,0.0544819380617124,Normal
Volatility_20__logdiff1,Net_Purchase_Foreigner,-0.053739043012611516,0.053739043012611516,Normal
KR_Interest_Rate_10Y__diff1,VIX,0.053612769631113465,0.053612769631113465,Normal
VIX,Nikkei225__logdiff1,-0.05345020346866554,0.05345020346866554,Normal
Volume_ROC,Dollar_Index__logdiff1,0.05320418988239099,0.05320418988239099,Normal
US_Spread_10Y_3Y__diff1,TaiwanWeighted__logdiff1,-0.05260239466100845,0.05260239466100845,Normal
Log_Return,Transaction_Value__logdiff1,0.05175508021594433,0.05175508021594433,Normal
VIX,Dollar_Index__logdiff1,-0.051433009600268496,0.051433009600268496,Normal
RSI_14,KR_Interest_Rate_10Y__diff1,0.05139665204065698,0.05139665204065698,Normal
RSI_14,US_Interest_Rate_3Y__diff1,0.05121061127339857,0.05121061127339857,Normal
Volume,KR_Interest_Rate_3Y__diff1,0.05109343248589428,0.05109343248589428,Normal
KR_Interest_Rate_3Y__diff1,VIX,0.05097797365024643,0.05097797365024643,Normal
Volatility_20__logdiff1,Volume_ROC,0.04950495734109506,0.04950495734109506,Normal
Log_Return,US_Interest_Rate_10Y__diff1,0.04900194730033922,0.04900194730033922,Normal
RSI_14,USD_KRW__logdiff1,-0.04789517818855802,0.04789517818855802,Normal
Volume_ROC,Nikkei225__logdiff1,-0.04648824294520829,0.04648824294520829,Normal
Volume,Dollar_Index__logdiff1,0.046187828667390615,0.046187828667390615,Normal
RSI_14,Transaction_Value__logdiff1,0.046122053692848525,0.046122053692848525,Normal
Net_Purchase_Financial_Investment,US_Interest_Rate_3Y__diff1,0.04579177746304065,0.04579177746304065,Normal
US_Interest_Rate_3Y__diff1,S&P500__logdiff1,-0.04494516493112697,0.04494516493112697,Normal
ATR_14__logdiff1,Dollar_Index__logdiff1,-0.044926388077967616,0.044926388077967616,Normal
KR_Interest_Rate_3Y__diff1,KR_Spread_10Y_3Y__diff1,0.04456551583759097,0.04456551583759097,Normal
KR_Interest_Rate_3Y__diff1,Nikkei225__logdiff1,-0.0441130046590375,0.0441130046590375,Normal
Volume,KR_Interest_Rate_10Y__diff1,0.043385618969509494,0.043385618969509494,Normal
Volatility_20__logdiff1,US_Spread_10Y_3Y__diff1,0.042610907254103034,0.042610907254103034,Normal
KR_Interest_Rate_3Y__diff1,Dollar_Index__logdiff1,0.042599814037558505,0.042599814037558505,Normal
Volume_ROC,Net_Purchase_Investment_Trust,-0.042054117221126265,0.042054117221126265,Normal
ATR_14__logdiff1,KR_Spread_10Y_3Y__diff1,0.042006274954411005,0.042006274954411005,Normal
Net_Purchase_Financial_Investment,Net_Purchase_Foreigner,0.04192721862907112,0.04192721862907112,Normal
Volatility_20__logdiff1,KR_Interest_Rate_3Y__diff1,-0.03919221762304818,0.03919221762304818,Normal
US_Interest_Rate_3Y__diff1,VIX,0.03914880772364847,0.03914880772364847,Normal
Volume,Nikkei225__logdiff1,-0.03849260629683032,0.03849260629683032,Normal
Transaction_Value__logdiff1,VIX,-0.0367888788551404,0.0367888788551404,Normal
Net_Purchase_Foreigner,US_Interest_Rate_3Y__diff1,0.03601001180438446,0.03601001180438446,Normal
KR_Spread_10Y_3Y__diff1,Dollar_Index__logdiff1,-0.035613294315537586,0.035613294315537586,Normal
KR_Spread_10Y_3Y__diff1,USD_KRW__logdiff1,0.035177619509385645,0.035177619509385645,Normal
Volume_ROC,Net_Purchase_Financial_Investment,-0.03472117263977229,0.03472117263977229,Normal
Volatility_20__logdiff1,USD_KRW__logdiff1,-0.034148793673355084,0.034148793673355084,Normal
Net_Purchase_Pension_Fund,Dollar_Index__logdiff1,0.03329656629269629,0.03329656629269629,Normal
Net_Purchase_Pension_Fund,Net_Purchase_Foreigner,0.03310298357201238,0.03310298357201238,Normal
Volume,S&P500__logdiff1,-0.03302036843254321,0.03302036843254321,Normal
Net_Purchase_Financial_Investment,KR_Spread_10Y_3Y__diff1,0.03279441286491785,0.03279441286491785,Normal
Transaction_Value__logdiff1,TaiwanWeighted__logdiff1,0.030990137936577362,0.030990137936577362,Normal
US_Interest_Rate_3Y__diff1,TaiwanWeighted__logdiff1,0.03053768579160534,0.03053768579160534,Normal
Transaction_Value__logdiff1,KR_Spread_10Y_3Y__diff1,0.030495456661948254,0.030495456661948254,Normal
ATR_14__logdiff1,Net_Purchase_Investment_Trust,-0.030138254479889593,0.030138254479889593,Normal
Transaction_Value__logdiff1,US_Spread_10Y_3Y__diff1,-0.02952801823501114,0.02952801823501114,Normal
VIX,USD_KRW__logdiff1,0.02945786213683197,0.02945786213683197,Normal
MACD__diff1,KR_Spread_10Y_3Y__diff1,0.029075502492146927,0.029075502492146927,Normal
US_Spread_10Y_3Y__diff1,VIX,0.028890433439990554,0.028890433439990554,Normal
MACD__diff1,US_Interest_Rate_3Y__diff1,0.028734248494742657,0.028734248494742657,Normal
Volume_ROC,KR_Interest_Rate_3Y__diff1,-0.02823510773425002,0.02823510773425002,Normal
Net_Purchase_Investment_Trust,US_Spread_10Y_3Y__diff1,-0.027090462169698598,0.027090462169698598,Normal
Net_Purchase_Pension_Fund,US_Interest_Rate_10Y__diff1,0.02673740801143766,0.02673740801143766,Normal
RSI_14,Dollar_Index__logdiff1,0.02654339888456278,0.02654339888456278,Normal
ATR_14__logdiff1,Net_Purchase_Pension_Fund,0.02632453014643552,0.02632453014643552,Normal
ATR_14__logdiff1,USD_KRW__logdiff1,0.024731519807639886,0.024731519807639886,Normal
US_Spread_10Y_3Y__diff1,Nikkei225__logdiff1,-0.024637630498299576,0.024637630498299576,Normal
US_Spread_10Y_3Y__diff1,S&P500__logdiff1,-0.024402648805972222,0.024402648805972222,Normal
Net_Purchase_Financial_Investment,Dollar_Index__logdiff1,-0.02350846370316267,0.02350846370316267,Normal
Volume_ROC,VIX,-0.02317353636323469,0.02317353636323469,Normal
KR_Interest_Rate_10Y__diff1,Dollar_Index__logdiff1,0.022786144272157575,0.022786144272157575,Normal
Log_Return,Net_Purchase_Pension_Fund,-0.022421415646473673,0.022421415646473673,Normal
Volatility_20__logdiff1,Net_Purchase_Investment_Trust,-0.021846520733550832,0.021846520733550832,Normal
Volume,TaiwanWeighted__logdiff1,-0.02155343457177564,0.02155343457177564,Normal
Net_Purchase_Pension_Fund,US_Interest_Rate_3Y__diff1,0.02151719912912304,0.02151719912912304,Normal
Volume_ROC,S&P500__logdiff1,0.021480974524736365,0.021480974524736365,Normal
Nikkei225__logdiff1,Dollar_Index__logdiff1,0.021460481469054413,0.021460481469054413,Normal
Net_Purchase_Investment_Trust,KR_Spread_10Y_3Y__diff1,-0.02040512497810474,0.02040512497810474,Normal
Volatility_20__logdiff1,US_Interest_Rate_3Y__diff1,-0.019881338293587642,0.019881338293587642,Normal
KR_Spread_10Y_3Y__diff1,VIX,0.01977861572375321,0.01977861572375321,Normal
Net_Purchase_Investment_Trust,US_Interest_Rate_3Y__diff1,0.019487831032073688,0.019487831032073688,Normal
Volume_ROC,USD_KRW__logdiff1,0.019233080976188033,0.019233080976188033,Normal
RSI_14,US_Interest_Rate_10Y__diff1,0.018923319220831566,0.018923319220831566,Normal
Volume_ROC,KR_Interest_Rate_10Y__diff1,-0.01836022792177187,0.01836022792177187,Normal
Volume_ROC,Net_Purchase_Pension_Fund,0.01805309792341901,0.01805309792341901,Normal
ATR_14__logdiff1,KR_Interest_Rate_3Y__diff1,-0.017447296091223884,0.017447296091223884,Normal
Volume_ROC,KR_Spread_10Y_3Y__diff1,0.015889613386618977,0.015889613386618977,Normal
Volume,US_Spread_10Y_3Y__diff1,-0.01533884979303855,0.01533884979303855,Normal
MACD__diff1,Volume,0.015085044739953314,0.015085044739953314,Normal
Volume_ROC,US_Interest_Rate_10Y__diff1,-0.014541989626249741,0.014541989626249741,Normal
Transaction_Value__logdiff1,US_Interest_Rate_10Y__diff1,-0.014509201711448918,0.014509201711448918,Normal
Net_Purchase_Investment_Trust,Dollar_Index__logdiff1,0.014200178607699777,0.014200178607699777,Normal
Net_Purchase_Foreigner,Dollar_Index__logdiff1,-0.014184302574599083,0.014184302574599083,Normal
Log_Return,KR_Spread_10Y_3Y__diff1,-0.01413283919355772,0.01413283919355772,Normal
Volume,USD_KRW__logdiff1,0.013281710638186284,0.013281710638186284,Normal
Net_Purchase_Investment_Trust,Transaction_Value__logdiff1,-0.012222434554160978,0.012222434554160978,Normal
RSI_14,Volume_ROC,0.010170448852174586,0.010170448852174586,Normal
Volatility_20__logdiff1,KR_Interest_Rate_10Y__diff1,-0.010167144388844392,0.010167144388844392,Normal
ATR_14__logdiff1,Net_Purchase_Financial_Investment,-0.010149458344628453,0.010149458344628453,Normal
RSI_14,KR_Spread_10Y_3Y__diff1,-0.009331157270842081,0.009331157270842081,Normal
Net_Purchase_Foreigner,US_Interest_Rate_10Y__diff1,0.009176843455890812,0.009176843455890812,Normal
Volume_ROC,US_Interest_Rate_3Y__diff1,-0.008963950887455222,0.008963950887455222,Normal
Volume_ROC,US_Spread_10Y_3Y__diff1,-0.00861759032901471,0.00861759032901471,Normal
Log_Return,Volume,0.008568464982311017,0.008568464982311017,Normal
Net_Purchase_Pension_Fund,KR_Spread_10Y_3Y__diff1,-0.008539211938937426,0.008539211938937426,Normal
MACD__diff1,Volume_ROC,-0.008461926132383684,0.008461926132383684,Normal
ATR_14__logdiff1,US_Interest_Rate_3Y__diff1,-0.008204795853128322,0.008204795853128322,Normal
Volatility_20__logdiff1,Dollar_Index__logdiff1,-0.0072813959235021875,0.0072813959235021875,Normal
Transaction_Value__logdiff1,Nikkei225__logdiff1,0.006851032689880568,0.006851032689880568,Normal
ATR_14__logdiff1,US_Spread_10Y_3Y__diff1,0.006753136489274623,0.006753136489274623,Normal
Net_Purchase_Investment_Trust,US_Interest_Rate_10Y__diff1,0.006631050777288836,0.006631050777288836,Normal
Net_Purchase_Pension_Fund,US_Spread_10Y_3Y__diff1,0.0057013355289748215,0.0057013355289748215,Normal
Net_Purchase_Financial_Investment,VIX,0.005690543075100822,0.005690543075100822,Normal
ATR_14__logdiff1,US_Interest_Rate_10Y__diff1,-0.005328334976094181,0.005328334976094181,Normal
Net_Purchase_Foreigner,KR_Spread_10Y_3Y__diff1,-0.0050405452174106715,0.0050405452174106715,Normal
US_Interest_Rate_10Y__diff1,TaiwanWeighted__logdiff1,0.0048565481841715595,0.0048565481841715595,Normal
Volume,KR_Spread_10Y_3Y__diff1,-0.004686297097024076,0.004686297097024076,Normal
Net_Purchase_Pension_Fund,USD_KRW__logdiff1,0.00454824226372744,0.00454824226372744,Normal
Net_Purchase_Financial_Investment,US_Interest_Rate_10Y__diff1,-0.0027321184153152396,0.0027321184153152396,Normal
TaiwanWeighted__logdiff1,Dollar_Index__logdiff1,-0.002631260680953169,0.002631260680953169,Normal
ATR_14__logdiff1,KR_Interest_Rate_10Y__diff1,0.002245288080775986,0.002245288080775986,Normal
MACD__diff1,Dollar_Index__logdiff1,0.0020461245098214046,0.0020461245098214046,Normal
Log_Return,Dollar_Index__logdiff1,-0.0016930895262059818,0.0016930895262059818,Normal
Transaction_Value__logdiff1,US_Interest_Rate_3Y__diff1,0.0014471830056908262,0.0014471830056908262,Normal
Volatility_20__logdiff1,US_Interest_Rate_10Y__diff1,0.0013984341715207213,0.0013984341715207213,Normal
Net_Purchase_Pension_Fund,Transaction_Value__logdiff1,0.0013618477032031136,0.0013618477032031136,Normal
MACD__diff1,US_Interest_Rate_10Y__diff1,0.0009178936815052489,0.0009178936815052489,Normal
US_Spread_10Y_3Y__diff1,USD_KRW__logdiff1,0.00031628814040340496,0.00031628814040340496,Normal
