Variable1,Variable2,Correlation,AbsCorrelation,Flag
US_Interest_Rate_10Y,KR_Spread_10Y_3Y,-0.5073005339986552,0.5073005339986552,Normal
KR_GDP,KR_Interest_Rate_3Y,0.4806532506906796,0.4806532506906796,Normal
KR_GDP,KR_Interest_Rate_10Y,0.47623803634137024,0.47623803634137024,Normal
US_CPI,KR_Interest_Rate_10Y,0.4421841812085758,0.4421841812085758,Normal
US_CPI,KR_Interest_Rate_3Y,0.4274831745888346,0.4274831745888346,Normal
US_Interest_Rate_10Y,US_Spread_10Y_3Y,-0.4168712592678073,0.4168712592678073,Normal
KR_CPI,US_Spread_10Y_3Y,-0.38640823562475646,0.38640823562475646,Normal
KR_GDP,KR_Spread_10Y_3Y,-0.36467891298410465,0.36467891298410465,Normal
US_UNRATE,KR_CPI,-0.35361557715993025,0.35361557715993025,Normal
US_GDP,KR_Interest_Rate_10Y,0.34730478189886066,0.34730478189886066,Normal
US_Interest_Rate_10Y,US_UNRATE,-0.34726463450439254,0.34726463450439254,Normal
US_M2,US_Spread_10Y_3Y,0.3358259628091633,0.3358259628091633,Normal
US_GDP,KR_Interest_Rate_3Y,0.31866523184801326,0.31866523184801326,Normal
US_CPI,KR_Spread_10Y_3Y,-0.27200900467481276,0.27200900467481276,Normal
US_M2,KR_GDP,0.26941736732648314,0.26941736732648314,Normal
US_M2,KR_CPI,0.25781199254372006,0.25781199254372006,Normal
KR_GDP,US_Spread_10Y_3Y,-0.24329714654030868,0.24329714654030868,Normal
US_UNRATE,KR_GDP,-0.23222547957488485,0.23222547957488485,Normal
US_M2,US_Interest_Rate_10Y,0.22854882621014225,0.22854882621014225,Normal
US_M2,KR_Spread_10Y_3Y,0.2213362483104624,0.2213362483104624,Normal
US_GDP,KR_Spread_10Y_3Y,-0.153099257216856,0.153099257216856,Normal
US_CPI,US_UNRATE,-0.1523370704792612,0.1523370704792612,Normal
US_CPI,US_Spread_10Y_3Y,-0.11440364597096724,0.11440364597096724,Normal
US_M2,US_Interest_Rate_3Y,0.0634426773094752,0.0634426773094752,Normal
US_M2,KR_Interest_Rate_10Y,0.05445620481351263,0.05445620481351263,Normal
US_M2,US_UNRATE,0.03726368772483592,0.03726368772483592,Normal
US_GDP,US_UNRATE,-0.029933754775254222,0.029933754775254222,Normal
US_M2,KR_Interest_Rate_3Y,-0.01929893777403589,0.01929893777403589,Normal
US_GDP,US_Spread_10Y_3Y,0.013475800185497799,0.013475800185497799,Normal
